[10:22:02][pdx_lua.cpp:393]: 
LUA Error: incorrect lua value: AIRPLANES_1_TRANSPORT_SUPPLY_ANIM
[10:22:02][pdx_lua.cpp:393]: 
LUA Error: incorrect lua value: AIRPLANES_3_TRANSPORT_SUPPLY_ANIM
[10:22:02][pdx_lua.cpp:393]: 
LUA Error: incorrect lua value: TRANSPORT_DIVISION_FACTOR
[10:22:02][pdx_lua.cpp:393]: 
LUA Error: incorrect lua value: MAX_TRANSPORT_SCENARIOS
[10:22:02][pdx_lua.cpp:425]: 
LUA Error: incorrect lua value: BORDER_COLOR_BORDER_CONFLICT_EDGE_R
[10:22:02][pdx_lua.cpp:425]: 
LUA Error: incorrect lua value: BORDER_COLOR_BORDER_CONFLICT_EDGE_G
[10:22:02][pdx_lua.cpp:425]: 
LUA Error: incorrect lua value: BORDER_COLOR_BORDER_CONFLICT_EDGE_B
[10:22:02][pdx_lua.cpp:425]: 
LUA Error: incorrect lua value: BORDER_COLOR_BORDER_CONFLICT_EDGE_A
[10:22:02][pdx_lua.cpp:425]: 
LUA Error: incorrect lua value: BORDER_COLOR_BORDER_CONFLICT_NON_EDGE_R
[10:22:02][pdx_lua.cpp:425]: 
LUA Error: incorrect lua value: BORDER_COLOR_BORDER_CONFLICT_NON_EDGE_G
[10:22:02][pdx_lua.cpp:425]: 
LUA Error: incorrect lua value: BORDER_COLOR_BORDER_CONFLICT_NON_EDGE_B
[10:22:02][pdx_lua.cpp:425]: 
LUA Error: incorrect lua value: BORDER_COLOR_BORDER_CONFLICT_NON_EDGE_A
[10:22:02][pdx_lua.cpp:425]: 
LUA Error: incorrect lua value: CAPITAL_ICON_CUTOFF
[10:22:02][pdx_lua.cpp:360]: 
LUA Error: incorrect lua value: ARMY_DEFENSIVE_LINE_BUTTON_SIZE
[10:22:02][pdx_lua.cpp:360]: 
LUA Error: incorrect lua value: ARMY_GROUP_DEFENSIVE_LINE_BUTTON_SIZE
[10:22:02][pdx_lua.cpp:360]: 
LUA Error: incorrect lua value: ACCLIMATIZATION_CAMO_SHOW_AT
[10:22:02][pdx_lua.cpp:360]: 
LUA Error: incorrect lua value: ACCLIMATIZATION_CAMO_SHOW_WHEN_IN_STATE
[10:22:02][pdx_lua.cpp:393]: 
LUA Error: incorrect lua value: DIVISION_NAMES_GROUP_MAX_TOOLTIP_ENTRIES
[10:22:02][pdx_lua.cpp:360]: 
LUA Error: incorrect lua value: TRADE_ROUTE_BAD_EFFICIENCY_THRESHOLD
[10:22:02][pdx_lua.cpp:360]: 
LUA Error: incorrect lua value: TRADE_ROUTE_REGIONAL_BAD_EFFICIENCY_THRESHOLD
[10:22:02][pdx_lua.cpp:462]: 
LUA Error: incorrect lua value: TRAIT_GRID_COLUMN_SHIFTS
[10:22:02][pdx_lua.cpp:393]: 
LUA Error: incorrect lua value: TRAIT_GRID_ROW_SHIFT
[10:22:02][pdx_lua.cpp:425]: 
LUA Error: incorrect lua value: UNIT_SELECT_DOUBLE_CLICK_TIME
[10:22:02][pdx_lua.cpp:425]: 
LUA Error: incorrect lua value: MINIMAP_PING_DURATION
[10:22:02][pdx_lua.cpp:425]: 
LUA Error: incorrect lua value: MINIMAP_PING_SPEEDUP_ON_SCREEN
[10:22:02][pdx_lua.cpp:425]: 
LUA Error: incorrect lua value: MINIMAP_PING_DELAY_BETWEEN_PINGS
[10:22:02][pdx_lua.cpp:425]: 
LUA Error: incorrect lua value: MINIMAP_TOGGLE_DURATION
[10:22:02][pdx_lua.cpp:393]: 
LUA Error: incorrect lua value: MINIMAP_TOGGLE_SHIFT
[10:22:02][pdx_lua.cpp:425]: 
LUA Error: incorrect lua value: TIMED_MESSAGE_TIMEOUT
[10:22:02][pdx_lua.cpp:360]: 
LUA Error: incorrect lua value: DRAG_AND_DROP_SCROLLING_SENSITIVITY
[10:22:02][pdx_lua.cpp:425]: 
LUA Error: incorrect lua value: GRIDBOX_ELEMENTS_INTERPOLATION_SPEED
[10:22:02][pdx_lua.cpp:393]: 
LUA Error: incorrect lua value: ARMY_GROUP_PORTRAIT_SPACING
[10:22:02][pdx_lua.cpp:393]: 
LUA Error: incorrect lua value: ARMY_GROUP_FIRST_MEMBER_SPACING
[10:22:02][pdx_lua.cpp:393]: 
LUA Error: incorrect lua value: ARMY_GROUP_COLLAPSE_EXTRA_SPACING
[10:22:02][pdx_lua.cpp:393]: 
LUA Error: incorrect lua value: ARMY_LIST_BOTTOM_PADDING
[10:22:02][pdx_lua.cpp:462]: 
LUA Error: incorrect lua value: MILITARY_FACTORIES_SCALE
[10:22:02][pdx_lua.cpp:425]: 
LUA Error: incorrect lua value: BATTLE_SOUND_FALLOFF_DEFAULT
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_mefo_bills_14
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_mefo_bills_15
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_mefo_bills_16
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_mefo_bills_17
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_mefo_bills_18
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_mefo_bills_19
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_mefo_bills_20
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_mefo_bills_21
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_mefo_bills_22
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_mefo_bills_23
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_mefo_bills_1
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_mefo_bills_2
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_mefo_bills_3
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_mefo_bills_4
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_mefo_bills_5
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_mefo_bills_6
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_mefo_bills_7
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_mefo_bills_8
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_mefo_bills_9
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_mefo_bills_10
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_mefo_bills_11
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_mefo_bills_12
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_mefo_bills_13
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_mefo_bills_14
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_mefo_bills_15
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_mefo_bills_16
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_mefo_bills_17
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_mefo_bills_18
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_mefo_bills_19
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_mefo_bills_20
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_mefo_bills_21
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_mefo_bills_22
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_mefo_bills_23
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = JAP_interservice_rivalry_army_strengthened
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = JAP_interservice_rivalry_balanced
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = JAP_interservice_rivalry_navy_strengthened
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = JAP_interservice_rivalry_navy_dominant
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = JAP_interservice_rivalry_navy_strengthened
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = JAP_interservice_rivalry_balanced
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = JAP_interservice_rivalry_army_strengthened
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = JAP_interservice_rivalry_army_dominant
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = JAP_intervene_in_china_1
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = JAP_intervene_in_china_2
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = JAP_intervene_in_china_3
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = JAP_intervene_in_china_4
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = JAP_intervene_in_china_5
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = JAP_intervene_in_china_5
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = JAP_intervene_in_china_4
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = JAP_intervene_in_china_3
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = JAP_intervene_in_china_2
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = MAN_low_legitimacy_1
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = MAN_low_legitimacy_2
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = MAN_low_legitimacy_3
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = MAN_low_legitimacy_4
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = MAN_low_legitimacy_5
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = MAN_low_legitimacy_1
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = MAN_low_legitimacy_2
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = MAN_low_legitimacy_3
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = MAN_low_legitimacy_4
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = MAN_low_legitimacy_5
[10:22:55][triggerimplementation.cpp:3453]: Invalid tech in has_tech trigger: has_tech = mechanised_infantry
[10:22:55][triggerimplementation.cpp:3453]: Invalid tech in has_tech trigger: has_tech = mechanised_infantry
[10:22:55][triggerimplementation.cpp:3453]: Invalid tech in has_tech trigger: has_tech = mechanised_infantry
[10:22:55][triggerimplementation.cpp:3453]: Invalid tech in has_tech trigger: has_tech = basic_medium_td
[10:22:55][triggerimplementation.cpp:3453]: Invalid tech in has_tech trigger: has_tech = basic_medium_art
[10:22:55][triggerimplementation.cpp:3453]: Invalid tech in has_tech trigger: has_tech = basic_medium_tank
[10:22:55][triggerimplementation.cpp:3453]: Invalid tech in has_tech trigger: has_tech = mechanised_infantry
[10:22:55][triggerimplementation.cpp:3453]: Invalid tech in has_tech trigger: has_tech = basic_medium_tank
[10:22:55][triggerimplementation.cpp:3453]: Invalid tech in has_tech trigger: has_tech = mechanised_infantry
[10:22:55][triggerimplementation.cpp:3453]: Invalid tech in has_tech trigger: has_tech = basic_medium_tank
[10:22:55][triggerimplementation.cpp:3453]: Invalid tech in has_tech trigger: has_tech = mechanised_infantry
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_dare_to_die_corps
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = JAP_warrior_spirit
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_dare_to_die_corps
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = JAP_warrior_spirit
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = JAP_strengthen_civilian_government
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = GER_china_friend
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_war_of_national_liberation
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_dare_to_die_corps
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_british_cooperation
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_ledo_road
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_mission_to_the_us
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_the_hump
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_reach_out_to_france
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_french_drill
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_mission_to_the_soviet_union
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_combined_arms_warfare
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = JAP_strengthen_civilian_government
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = JAP_the_unthinkable_option
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = JAP_support_the_kodoha_faction
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_cooperation_with_the_nationalists
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_cooperation_with_the_communists
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = GER_oppose_hitler
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = GER_reestablish_free_elections
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = GER_expatriate_the_communists
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = GER_focus_on_the_true_enemy
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = GER_focus_on_the_true_enemy
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = GER_expatriate_the_communists
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = GER_reestablish_free_elections
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = GER_oppose_hitler
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = HUN_invite_the_habsburg_prince
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = FRA_revise_versailles
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = USA_war_plan_red
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = USA_war_plan_white
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = GER_oppose_hitler
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = GER_reestablish_free_elections
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = GER_expatriate_the_communists
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = GER_assassinate_mussolini
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = GER_assassinate_mussolini
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = GER_reestablish_free_elections
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = FRA_support_status_quo
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = FRA_support_the_left
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = GER_reestablish_free_elections
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = FRA_support_status_quo
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = FRA_support_the_left
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = GER_expatriate_the_communists
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = GER_oppose_hitler
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = MAN_assertiveness
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = MAN_obedience
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = MAN_assertiveness
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = MAN_independence_war
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = MAN_obedience
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = JAP_strengthen_civilian_government
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = JAP_the_unthinkable_option
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = PRC_social_democracy
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = PRC_marxist_orthodoxy
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_cooperation_with_the_communists
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = FRA_little_entente
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CAN_send_in_the_zombies
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = SAF_anti_colonialist_crusade
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = ROM_force_abdication
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = ROM_handle_the_king
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = ROM_all_parties_must_end
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = MAN_claim_the_mandate_of_heaven
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = GER_our_place_in_the_sun
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = ISR_pre_emptive_strike
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = ISR_pre_emptive_strike
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = ISR_pre_emptive_strike
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = ISR_pre_emptive_strike
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = ISR_pre_emptive_strike
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = PRC_infiltration
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = PRC_anti_japanese_expedition
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = PRC_social_democracy
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = PRC_focus_on_china
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_the_great_red_menace
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = GER_revive_the_kaiserreich
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = GER_revive_the_kaiserreich
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_give_falkenhausen_citizenship
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_the_great_red_menace
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_the_great_red_menace
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_the_great_red_menace
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_the_great_red_menace
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_the_great_red_menace
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_the_great_red_menace
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = GER_the_great_red_menace
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = PRC_coalition_government
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = PRC_government_of_national_defense
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = draft_dodging
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = draft_dodging_2
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = draft_dodging_3
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = draft_dodging_2
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = draft_dodging_3
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = draft_dodging_2
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = draft_dodging_3
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = draft_dodging_2
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = draft_dodging_2
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = draft_dodging_3
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = draft_dodging_3
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = strikes_1
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = strikes_2
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = strikes_3
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = strikes_1
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = strikes_1
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = strikes_2
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = strikes_2
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = strikes_3
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = strikes_3
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = mutiny_1
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = mutiny_2
[10:22:55][triggerimplementation.cpp:3359]: Invalid idea in has_idea trigger: has_idea = mutiny_3
